index,mu,prob,image_path
627,0.78,0.8190099000930786,selected_images/202202122243533-dry-asphalt-slight.jpg
628,0.82,0.4746311902999878,selected_images/202202122331336-dry-asphalt-slight.jpg
629,0.08,0.8416282534599304,selected_images/202202142042545-ice.jpg
630,0.08,0.9780048727989197,selected_images/202202142043401-ice.jpg
631,0.08,0.9042062759399414,selected_images/2022021420444614-ice.jpg
632,0.08,0.6731533408164978,selected_images/2022021420444615-ice.jpg
633,0.08,0.9648568034172058,selected_images/2022021420454916-ice.jpg
634,0.08,0.9980728626251221,selected_images/202202142045548-ice.jpg
635,0.08,0.985939621925354,selected_images/202202142045568-ice.jpg
636,0.08,0.9581356644630432,selected_images/202202142045593-ice.jpg
637,0.08,0.9854738712310791,selected_images/2022021420460616-ice.jpg
638,0.08,0.9971199035644531,selected_images/202202142046088-ice.jpg
639,0.08,0.9822340607643127,selected_images/2022021420523915-ice.jpg
640,0.08,0.9806851148605347,selected_images/202202142052398-ice.jpg
641,0.08,0.9477993249893188,selected_images/2022021420524017-ice.jpg
642,0.08,0.876361072063446,selected_images/2022021420524513-ice.jpg
643,0.08,0.9327474236488342,selected_images/2022021420524713-ice.jpg
644,0.08,0.7005869150161743,selected_images/202202142054549-ice.jpg
645,0.25,0.767697811126709,selected_images/202202142056148-ice.jpg
646,0.08,0.9888339638710022,selected_images/2022021421011017-ice.jpg
647,0.25,0.5694814920425415,selected_images/202202142101102-ice.jpg
648,0.08,0.8996113538742065,selected_images/2022021421011117-ice.jpg
649,0.25,0.9746060967445374,selected_images/2022021421011413-ice.jpg
650,0.25,0.8776705265045166,selected_images/202202142101151-ice.jpg
651,0.08,0.7929376363754272,selected_images/2022021421011518-ice.jpg
652,0.25,0.9918882250785828,selected_images/202202142101158-ice.jpg
653,0.25,0.9993359446525574,selected_images/2022021421011714-ice.jpg
654,0.25,0.5747247934341431,selected_images/202202142101182-ice.jpg
655,0.25,0.9909633994102478,selected_images/202202142101187-ice.jpg
656,0.08,0.9564323425292969,selected_images/202202142101229-ice.jpg
657,0.25,0.7472509741783142,selected_images/2022021421012813-ice.jpg
658,0.08,0.850426435470581,selected_images/202202142101321-ice.jpg
659,0.08,0.5527904033660889,selected_images/2022021421054516-ice.jpg
660,0.08,0.9665263891220093,selected_images/202202142105475-ice.jpg
661,0.08,0.6309308409690857,selected_images/2022021421054917-ice.jpg
662,0.08,0.6427232623100281,selected_images/2022021421054919-ice.jpg
663,0.08,0.9828375577926636,selected_images/202202142105511-ice.jpg
664,0.08,0.9677631855010986,selected_images/2022021421055118-ice.jpg
665,0.25,0.7537081837654114,selected_images/2022021421055316-ice.jpg
666,0.25,0.8808112144470215,selected_images/2022021421055416-ice.jpg
667,0.08,0.8631053566932678,selected_images/202202142105542-ice.jpg
668,0.25,0.8852518200874329,selected_images/202202142105559-ice.jpg
669,0.08,0.9510585069656372,selected_images/2022021421055910-ice.jpg
670,0.08,0.985236406326294,selected_images/2022021421055918-ice.jpg
671,0.08,0.9976581335067749,selected_images/202202142106002-ice.jpg
672,0.08,0.9919754862785339,selected_images/2022021421060118-ice.jpg
673,0.08,0.9914040565490723,selected_images/202202142106032-ice.jpg
674,0.08,0.9889660477638245,selected_images/202202142106083-ice.jpg
675,0.08,0.8384135961532593,selected_images/2022021421061116-ice.jpg
676,0.08,0.9919914603233337,selected_images/2022021421062810-ice.jpg
677,0.08,0.9830207824707031,selected_images/2022021421062813-ice.jpg
678,0.08,0.981263279914856,selected_images/2022021421063314-ice.jpg
679,0.08,0.9946063160896301,selected_images/202202142106332-ice.jpg
680,0.08,0.9971904158592224,selected_images/2022021421064013-ice.jpg
681,0.08,0.998234748840332,selected_images/2022021421064415-ice.jpg
682,0.08,0.9976047277450562,selected_images/2022021421103816-ice.jpg
683,0.08,0.9353415369987488,selected_images/202202142110437-ice.jpg
684,0.08,0.9987167119979858,selected_images/2022021421105217-ice.jpg
685,0.08,0.9951561689376831,selected_images/2022021421105517-ice.jpg
686,0.08,0.9826222658157349,selected_images/202202142110554-ice.jpg
687,0.08,0.9049463868141174,selected_images/202202142110577-ice.jpg
688,0.08,0.9950809478759766,selected_images/202202142111038-ice.jpg
689,0.08,0.9844126105308533,selected_images/202202142111081-ice.jpg
690,0.08,0.9901698231697083,selected_images/2022021421111715-ice.jpg
691,0.08,0.977698028087616,selected_images/202202142111183-ice.jpg
692,0.08,0.9983526468276978,selected_images/202202142111187-ice.jpg
693,0.08,0.9969582557678223,selected_images/202202142111199-ice.jpg
694,0.25,0.6749114394187927,selected_images/2022021421112413-ice.jpg
695,0.08,0.9859273433685303,selected_images/2022021421112414-ice.jpg
696,0.08,0.9936607480049133,selected_images/202202142111242-ice.jpg
697,0.08,0.9855653643608093,selected_images/202202142111247-ice.jpg
698,0.08,0.9326282739639282,selected_images/2022021421112615-ice.jpg
699,0.08,0.9612382650375366,selected_images/2022021421113014-ice.jpg
700,0.08,0.6300797462463379,selected_images/202202142116536-ice.jpg
701,0.08,0.6746111512184143,selected_images/2022021421165413-ice.jpg
702,0.25,0.9291398525238037,selected_images/202202142116557-ice.jpg
703,0.08,0.6774449348449707,selected_images/202202142116566-ice.jpg
704,0.25,0.9074514508247375,selected_images/202202142116571-ice.jpg
705,0.08,0.9252628684043884,selected_images/2022021421165813-ice.jpg
706,0.25,0.9622803926467896,selected_images/202202142116592-ice.jpg
707,0.08,0.8717445731163025,selected_images/2022021421170313-ice.jpg
708,0.08,0.7159337401390076,selected_images/2022021421171315-ice.jpg
709,0.25,0.701931357383728,selected_images/2022021421171618-ice.jpg
710,0.08,0.8382051587104797,selected_images/2022021421205317-ice.jpg
711,0.08,0.9420067667961121,selected_images/202202142120594-ice.jpg
712,0.2,0.9385144114494324,selected_images/2022021421210012-ice.jpg
713,0.08,0.9707043766975403,selected_images/2022021421210215-ice.jpg
714,0.08,0.9073137044906616,selected_images/202202142121042-ice.jpg
715,0.08,0.9334657788276672,selected_images/202202142121058-ice.jpg
716,0.08,0.990869402885437,selected_images/202202142121062-ice.jpg
717,0.08,0.9957659244537354,selected_images/2022021421211310-ice.jpg
718,0.08,0.9979819059371948,selected_images/202202142121241-ice.jpg
719,0.08,0.9969270825386047,selected_images/202202142121245-ice.jpg
720,0.08,0.9724763035774231,selected_images/202202142121284-ice.jpg
721,0.08,0.967881977558136,selected_images/202202142121295-ice.jpg
722,0.08,0.9900104403495789,selected_images/2022021421213116-ice.jpg
723,0.08,0.9987733960151672,selected_images/2022021421213117-ice.jpg
724,0.08,0.9958049058914185,selected_images/2022021421213414-ice.jpg
725,0.08,0.9983876943588257,selected_images/2022021421213716-ice.jpg
726,0.08,0.9988276362419128,selected_images/2022021421214116-ice.jpg
727,0.08,0.9565017223358154,selected_images/202202142126462-ice.jpg
728,0.08,0.9834554195404053,selected_images/202202142126469-ice.jpg
729,0.08,0.9992116689682007,selected_images/2022021421264816-ice.jpg
730,0.08,0.9422251582145691,selected_images/2022021421264818-ice.jpg
731,0.08,0.9579164981842041,selected_images/2022021421270514-ice.jpg
732,0.08,0.9985994696617126,selected_images/2022021421270615-ice.jpg
733,0.08,0.8505738973617554,selected_images/202202142127073-ice.jpg
734,0.08,0.9981358051300049,selected_images/202202142127077-ice.jpg
735,0.08,0.9758046269416809,selected_images/202202142127082-ice.jpg
736,0.08,0.9939675331115723,selected_images/202202142127099-ice.jpg
737,0.08,0.9987381100654602,selected_images/202202142127101-ice.jpg
738,0.08,0.9441885352134705,selected_images/2022021421271016-ice.jpg
739,0.08,0.5847923755645752,selected_images/202202142127103-ice.jpg
740,0.92,0.4383569061756134,selected_images/2022021421271313-ice.jpg
741,0.08,0.9992609620094299,selected_images/202202142127136-ice.jpg
742,0.08,0.9414933919906616,selected_images/202202142127153-ice.jpg
743,0.08,0.9827322959899902,selected_images/202202142127157-ice.jpg
744,0.08,0.9954953193664551,selected_images/2022021421271713-ice.jpg
745,0.08,0.9899807572364807,selected_images/2022021421272114-ice.jpg
746,0.08,0.9947252869606018,selected_images/202202142127245-ice.jpg
747,0.08,0.9446492195129395,selected_images/2022021421272518-ice.jpg
748,0.08,0.9897332787513733,selected_images/202202142127261-ice.jpg
749,0.08,0.9994877576828003,selected_images/202202142127266-ice.jpg
750,0.08,0.9981634020805359,selected_images/202202142127268-ice.jpg
751,0.08,0.9965968728065491,selected_images/2022021421272811-ice.jpg
752,0.08,0.9946653842926025,selected_images/202202142127302-ice.jpg
753,0.08,0.9801843762397766,selected_images/2022021421273117-ice.jpg
754,0.08,0.9991281628608704,selected_images/202202142127339-ice.jpg
755,0.08,0.9862648844718933,selected_images/2022021421273413-ice.jpg
756,0.08,0.9890022277832031,selected_images/202202142127411-ice.jpg
757,0.08,0.9960992336273193,selected_images/202202142127418-ice.jpg
758,0.08,0.9983870983123779,selected_images/202202142127419-ice.jpg
759,0.08,0.9903664588928223,selected_images/2022021421274414-ice.jpg
760,0.08,0.9833211898803711,selected_images/202202142127446-ice.jpg
761,0.08,0.9581447243690491,selected_images/2022021421274510-ice.jpg
762,0.08,0.6704697608947754,selected_images/202202142127518-ice.jpg
763,0.08,0.9902286529541016,selected_images/2022021421275214-ice.jpg
764,0.08,0.9982088804244995,selected_images/2022021421275216-ice.jpg
765,0.08,0.997947633266449,selected_images/2022021421275318-ice.jpg
766,0.08,0.9260772466659546,selected_images/202202142127538-ice.jpg
767,0.08,0.6402814984321594,selected_images/2022021421280115-ice.jpg
768,0.08,0.6938262581825256,selected_images/202202142128076-ice.jpg
769,0.08,0.8421593904495239,selected_images/2022021421281315-ice.jpg
770,0.08,0.9237874150276184,selected_images/2022021421281418-ice.jpg
771,0.08,0.8619201183319092,selected_images/2022021421281613-ice.jpg
772,0.08,0.9942388534545898,selected_images/202202142128174-ice.jpg
773,0.08,0.9874663949012756,selected_images/202202142132153-ice.jpg
774,0.08,0.996323823928833,selected_images/2022021421321714-ice.jpg
775,0.08,0.9995051622390747,selected_images/2022021421321810-ice.jpg
776,0.08,0.9984424710273743,selected_images/2022021421321811-ice.jpg
777,0.08,0.9905046820640564,selected_images/202202142132202-ice.jpg
778,0.08,0.9995571970939636,selected_images/2022021421322310-ice.jpg
779,0.08,0.9858210682868958,selected_images/2022021421322816-ice.jpg
780,0.08,0.9979623556137085,selected_images/2022021421322817-ice.jpg
781,0.08,0.9985485672950745,selected_images/202202142132286-ice.jpg
782,0.08,0.9976747632026672,selected_images/202202142132472-ice.jpg
783,0.08,0.997295081615448,selected_images/2022021421330017-ice.jpg
784,0.08,0.969928503036499,selected_images/202202142133009-ice.jpg
785,0.08,0.9730520844459534,selected_images/202202142133027-ice.jpg
786,0.08,0.9985125660896301,selected_images/2022021421330916-ice.jpg
787,0.08,0.9959555864334106,selected_images/202202142133097-ice.jpg
788,0.08,0.9940776824951172,selected_images/2022021421331217-ice.jpg
789,0.08,0.9518857002258301,selected_images/202202142138305-ice.jpg
790,0.08,0.9982774257659912,selected_images/2022021421383218-ice.jpg
791,0.08,0.9437395334243774,selected_images/202202142138338-ice.jpg
792,0.08,0.5073258876800537,selected_images/202202142138376-ice.jpg
793,0.08,0.9914425015449524,selected_images/202202142138404-ice.jpg
794,0.08,0.9988071918487549,selected_images/2022021421384110-ice.jpg
795,0.08,0.9782398343086243,selected_images/202202142138417-ice.jpg
796,0.08,0.9954760670661926,selected_images/2022021421384611-ice.jpg
797,0.08,0.6395241022109985,selected_images/2022021421385016-ice.jpg
798,0.08,0.9803617000579834,selected_images/2022021421385510-ice.jpg
799,0.08,0.9878721237182617,selected_images/202202142138553-ice.jpg
800,0.08,0.9934304356575012,selected_images/202202142138583-ice.jpg
801,0.08,0.9707590937614441,selected_images/202202142138591-ice.jpg
802,0.08,0.982487142086029,selected_images/202202142139007-ice.jpg
803,0.08,0.9951943755149841,selected_images/2022021421390514-ice.jpg
804,0.08,0.9990946054458618,selected_images/2022021421433717-ice.jpg
805,0.08,0.9979466795921326,selected_images/2022021421434618-ice.jpg
806,0.08,0.9463907480239868,selected_images/2022021421435114-ice.jpg
807,0.08,0.7724457383155823,selected_images/2022021421435618-ice.jpg
808,0.25,0.7134191989898682,selected_images/202202142144058-ice.jpg
809,0.08,0.27309608459472656,selected_images/202202142144317-ice.jpg
810,0.08,0.6053112745285034,selected_images/2022021421443211-ice.jpg
811,0.25,0.8514395356178284,selected_images/2022021421443219-ice.jpg
812,0.25,0.7203442454338074,selected_images/202202142144345-ice.jpg
813,0.08,0.9406567811965942,selected_images/202202142144349-ice.jpg
814,0.92,0.5642179250717163,selected_images/202202142144382-ice.jpg
815,0.08,0.9597097635269165,selected_images/202202142144423-ice.jpg
816,0.25,0.7634156346321106,selected_images/2022021421450812-ice.jpg
817,0.08,0.5021756887435913,selected_images/2022021421523817-ice.jpg
818,0.08,0.9988501071929932,selected_images/202202142152392-ice.jpg
819,0.08,0.8500609397888184,selected_images/202202142152401-ice.jpg
820,0.08,0.8101162314414978,selected_images/2022021421524417-ice.jpg
821,0.08,0.9926247000694275,selected_images/202202142152445-ice.jpg
822,0.08,0.9654954671859741,selected_images/202202142152451-ice.jpg
823,0.25,0.7176028490066528,selected_images/2022021421525316-ice.jpg
824,0.08,0.9928517937660217,selected_images/202202142153044-ice.jpg
825,0.08,0.9972917437553406,selected_images/2022021421531416-ice.jpg
826,0.08,0.9952453970909119,selected_images/2022021421531713-ice.jpg
827,0.25,0.6391028165817261,selected_images/202202142153211-ice.jpg
828,0.08,0.5577811002731323,selected_images/202202142153323-ice.jpg
829,0.08,0.9849855899810791,selected_images/202202142153369-ice.jpg
830,0.25,0.8182886838912964,selected_images/2022021421533917-ice.jpg
831,0.2,0.6946958899497986,selected_images/2022021422025117-ice.jpg
832,0.08,0.9182140231132507,selected_images/2022021422025313-ice.jpg
833,0.08,0.9632956981658936,selected_images/2022021422025413-ice.jpg
834,0.08,0.9697525501251221,selected_images/2022021422025716-ice.jpg
835,0.08,0.43500956892967224,selected_images/2022021422025717-ice.jpg
836,0.2,0.8316394090652466,selected_images/2022021422025814-ice.jpg
837,0.08,0.9614928960800171,selected_images/202202142203014-ice.jpg
838,0.08,0.43899357318878174,selected_images/202202142203081-ice.jpg
839,0.08,0.9900696873664856,selected_images/2022021422031916-ice.jpg
840,0.08,0.9913712739944458,selected_images/202202142203193-ice.jpg
841,0.08,0.991102933883667,selected_images/2022021422032314-ice.jpg
842,0.08,0.9945396780967712,selected_images/202202142203293-ice.jpg
843,0.08,0.9949948787689209,selected_images/2022021422033416-ice.jpg
844,0.08,0.9920946955680847,selected_images/202202142203453-ice.jpg
845,0.08,0.994860827922821,selected_images/2022021422043618-ice.jpg
846,0.65,0.7166295647621155,selected_images/202202142204367-ice.jpg
847,0.08,0.9683355689048767,selected_images/2022021422043815-ice.jpg
848,0.08,0.992435872554779,selected_images/2022021422043816-ice.jpg
849,0.08,0.5018155574798584,selected_images/2022021422043911-ice.jpg
850,0.08,0.9870690107345581,selected_images/2022021422044215-ice.jpg
851,0.08,0.9972543120384216,selected_images/2022021422044415-ice.jpg
852,0.08,0.9320154786109924,selected_images/2022021422111816-ice.jpg
853,1.0,0.680766224861145,selected_images/202202142211189-ice.jpg
854,0.08,0.8638503551483154,selected_images/202202142211192-ice.jpg
855,0.08,0.9869706630706787,selected_images/2022021422112117-ice.jpg
856,0.08,0.9542030692100525,selected_images/202202142211223-ice.jpg
857,0.08,0.7076171040534973,selected_images/202202142211233-ice.jpg
858,0.08,0.940992534160614,selected_images/202202142211234-ice.jpg
859,0.08,0.953539252281189,selected_images/2022021422112817-ice.jpg
860,0.08,0.9865251779556274,selected_images/202202142211309-ice.jpg
861,0.08,0.9916370511054993,selected_images/202202142211348-ice.jpg
862,0.2,0.8888193964958191,selected_images/2022021422114616-ice.jpg
863,0.08,0.9969456791877747,selected_images/2022021422114618-ice.jpg
864,0.08,0.7529016137123108,selected_images/202202142211493-ice.jpg
865,0.08,0.9982907176017761,selected_images/202202142211499-ice.jpg
866,0.08,0.9941743016242981,selected_images/2022021422115212-ice.jpg
867,0.08,0.9505329132080078,selected_images/2022021422115614-ice.jpg
868,0.08,0.9798402190208435,selected_images/202202142212003-ice.jpg
869,0.08,0.9405749440193176,selected_images/2022021422144816-ice.jpg
870,0.08,0.9919459223747253,selected_images/202202142214536-ice.jpg
871,0.08,0.4196362793445587,selected_images/202202142214578-ice.jpg
872,0.08,0.988576352596283,selected_images/202202142214584-ice.jpg
873,0.08,0.9957685470581055,selected_images/202202142215052-ice.jpg
874,0.08,0.9814884662628174,selected_images/2022021422150913-ice.jpg
875,0.2,0.8043893575668335,selected_images/2022021422151117-ice.jpg
876,0.08,0.81544029712677,selected_images/202202142215132-ice.jpg
877,0.08,0.6578696966171265,selected_images/202202142215139-ice.jpg
878,0.4,0.4025171995162964,selected_images/2022021422151510-ice.jpg
879,0.08,0.9599413871765137,selected_images/202202142215157-ice.jpg
880,0.08,0.9418386220932007,selected_images/202202142215161-ice.jpg
881,0.08,0.9132900834083557,selected_images/2022021422151717-ice.jpg
882,0.08,0.3205099403858185,selected_images/202202142215193-ice.jpg
883,0.08,0.985245406627655,selected_images/202202142215216-ice.jpg
884,0.08,0.9943464398384094,selected_images/202202142215235-ice.jpg
885,0.08,0.9394783973693848,selected_images/202202142215284-ice.jpg
886,0.08,0.9945037364959717,selected_images/202202142215288-ice.jpg
887,0.4,0.4687792658805847,selected_images/202202142215346-ice.jpg
888,0.08,0.6205494999885559,selected_images/202202142215403-ice.jpg
889,0.08,0.9675520062446594,selected_images/202202142215426-ice.jpg
890,0.08,0.9347615242004395,selected_images/2022021422155710-ice.jpg
891,0.2,0.5801275372505188,selected_images/2022021422155814-ice.jpg
892,0.08,0.8569621443748474,selected_images/202202142215586-ice.jpg
893,0.08,0.9731279611587524,selected_images/202202142215589-ice.jpg
894,0.08,0.8872621655464172,selected_images/2022021422160119-ice.jpg
895,0.08,0.9798638820648193,selected_images/2022021422160416-ice.jpg
896,0.08,0.7669830322265625,selected_images/2022021422160418-ice.jpg
897,0.08,0.9974677562713623,selected_images/202202142216061-ice.jpg
898,1.0,0.6077952980995178,selected_images/202202142216065-ice.jpg
899,0.2,0.5189220309257507,selected_images/2022021422160715-ice.jpg
900,0.92,0.4254842698574066,selected_images/2022021422160718-ice.jpg
901,0.72,0.3467949628829956,selected_images/2022021422160811-ice.jpg
902,0.08,0.99469393491745,selected_images/2022021422160813-ice.jpg
903,0.08,0.9189274907112122,selected_images/2022021422160910-ice.jpg
904,0.08,0.7539828419685364,selected_images/202202142216119-ice.jpg
905,0.08,0.9977691173553467,selected_images/202202142219441-ice.jpg
906,0.08,0.7359435558319092,selected_images/2022021422194416-ice.jpg
907,0.08,0.8909909725189209,selected_images/2022021422194418-ice.jpg
908,0.08,0.938228189945221,selected_images/202202142219447-ice.jpg
909,0.08,0.9970160722732544,selected_images/2022021422194815-ice.jpg
910,0.08,0.9887332916259766,selected_images/2022021422194816-ice.jpg
911,0.08,0.944859504699707,selected_images/202202142219487-ice.jpg
912,0.08,0.9888367652893066,selected_images/2022021422194914-ice.jpg
913,0.08,0.9942284822463989,selected_images/202202142219563-ice.jpg
914,0.08,0.5849094986915588,selected_images/2022021422195714-ice.jpg
915,0.08,0.9994450211524963,selected_images/2022021422200210-ice.jpg
916,0.25,0.6409780979156494,selected_images/202202142220047-ice.jpg
917,0.08,0.9925537705421448,selected_images/2022021422200617-ice.jpg
918,0.08,0.4877266585826874,selected_images/2022021422200910-ice.jpg
919,0.08,0.8896688222885132,selected_images/202202142220097-ice.jpg
920,0.08,0.9884047508239746,selected_images/2022021422201013-ice.jpg
921,0.08,0.987627387046814,selected_images/2022021422201517-ice.jpg
922,0.08,0.42422452569007874,selected_images/202202142220155-ice.jpg
923,0.08,0.9752787947654724,selected_images/2022021422201711-ice.jpg
924,0.08,0.998992383480072,selected_images/2022021422201917-ice.jpg
925,0.08,0.9547389149665833,selected_images/2022021422202318-ice.jpg
926,0.08,0.5743628740310669,selected_images/2022021422202719-ice.jpg
927,0.08,0.9937214851379395,selected_images/2022021422202915-ice.jpg
928,0.08,0.947471559047699,selected_images/2022021422203116-ice.jpg
929,0.08,0.8906079530715942,selected_images/2022021422203117-ice.jpg
930,0.08,0.8126702904701233,selected_images/202202142220339-ice.jpg
931,0.08,0.9324148297309875,selected_images/202202142220352-ice.jpg
932,0.08,0.964279294013977,selected_images/202202142220364-ice.jpg
933,0.2,0.8571414947509766,selected_images/2022021422203812-ice.jpg
934,0.08,0.30985337495803833,selected_images/2022021422204011-ice.jpg
935,0.2,0.9579123258590698,selected_images/2022021422204017-ice.jpg
936,0.08,0.9822268486022949,selected_images/2022021422204018-ice.jpg
937,0.08,0.9929904937744141,selected_images/202202142220414-ice.jpg
938,0.08,0.957229733467102,selected_images/2022021422204616-ice.jpg
939,0.08,0.9274830222129822,selected_images/2022021422204619-ice.jpg
940,0.25,0.6437456607818604,selected_images/2022021422204815-ice.jpg
941,0.08,0.5867354869842529,selected_images/202202142220492-ice.jpg
942,0.08,0.9765125513076782,selected_images/202202142220499-ice.jpg
943,0.08,0.9919705390930176,selected_images/202202142220514-ice.jpg
944,0.08,0.984563946723938,selected_images/2022021422205310-ice.jpg
945,0.08,0.9516040682792664,selected_images/2022021422205311-ice.jpg
946,0.08,0.9658762216567993,selected_images/202202142220532-ice.jpg
947,0.08,0.968052864074707,selected_images/2022021422205411-ice.jpg
948,0.08,0.9529442191123962,selected_images/2022021422205617-ice.jpg
949,0.08,0.9191194176673889,selected_images/2022021422205618-ice.jpg
950,0.08,0.9607157707214355,selected_images/202202142220574-ice.jpg
951,0.08,0.9857404828071594,selected_images/2022021422263418-ice.jpg
952,0.08,0.9911676645278931,selected_images/202202142226361-ice.jpg
953,0.08,0.996425449848175,selected_images/202202142226418-ice.jpg
954,0.08,0.8948926329612732,selected_images/2022021422264212-ice.jpg
955,0.08,0.9864398837089539,selected_images/2022021422264613-ice.jpg
956,0.08,0.9516480565071106,selected_images/2022021422264619-ice.jpg
957,0.08,0.9889161586761475,selected_images/202202142226471-ice.jpg
958,0.08,0.9812644720077515,selected_images/202202142226528-ice.jpg
959,0.08,0.8365257382392883,selected_images/202202142226545-ice.jpg
960,0.08,0.9966561794281006,selected_images/2022021422265513-ice.jpg
961,0.08,0.9954916834831238,selected_images/2022021422265518-ice.jpg
962,0.08,0.9706682562828064,selected_images/2022021422265611-ice.jpg
963,0.08,0.9885092377662659,selected_images/202202142227034-ice.jpg
964,0.08,0.9970605969429016,selected_images/2022021422270414-ice.jpg
965,0.08,0.9987908005714417,selected_images/202202142227071-ice.jpg
966,0.08,0.9985111355781555,selected_images/202202142227096-ice.jpg
967,0.08,0.9986209869384766,selected_images/2022021422271216-ice.jpg
968,0.08,0.9957453608512878,selected_images/202202142227127-ice.jpg
969,0.08,0.996607780456543,selected_images/2022021422271314-ice.jpg
970,0.08,0.9984140396118164,selected_images/202202142227143-ice.jpg
971,0.08,0.9790564775466919,selected_images/202202142227167-ice.jpg
972,0.08,0.9991796612739563,selected_images/2022021422271914-ice.jpg
973,0.08,0.9968532919883728,selected_images/2022021422361310-ice.jpg
974,0.08,0.9990229606628418,selected_images/202202142236137-ice.jpg
975,0.08,0.4533499479293823,selected_images/202202142236153-ice.jpg
976,0.08,0.9529284238815308,selected_images/202202142236173-ice.jpg
977,0.08,0.9934108853340149,selected_images/202202142236188-ice.jpg
978,0.08,0.993966281414032,selected_images/202202142236211-ice.jpg
979,0.08,0.9925962686538696,selected_images/2022021422362317-ice.jpg
980,0.08,0.8983545899391174,selected_images/202202142236243-ice.jpg
981,0.08,0.9787216782569885,selected_images/2022021422362710-ice.jpg
982,0.08,0.998795747756958,selected_images/2022021422362819-ice.jpg
983,0.08,0.9875476360321045,selected_images/202202142236283-ice.jpg
984,0.08,0.9919822812080383,selected_images/2022021422362911-ice.jpg
985,0.08,0.9979143738746643,selected_images/202202142236297-ice.jpg
986,0.08,0.9954837560653687,selected_images/202202142236329-ice.jpg
987,0.08,0.9963985681533813,selected_images/202202142236343-ice.jpg
988,0.08,0.9987449645996094,selected_images/202202142236346-ice.jpg
989,0.08,0.9809145927429199,selected_images/2022021422363717-ice.jpg
990,0.08,0.9963351488113403,selected_images/2022021422363814-ice.jpg
991,0.08,0.9626616835594177,selected_images/202202142236429-ice.jpg
992,0.92,0.7898486256599426,selected_images/202202142236572-ice.jpg
993,0.08,0.9942944645881653,selected_images/202202142236578-ice.jpg
994,0.82,0.5197710394859314,selected_images/202202142236582-ice.jpg
995,0.82,0.6157121062278748,selected_images/2022021422370111-ice.jpg
996,0.08,0.9874767661094666,selected_images/2022021422370116-ice.jpg
997,0.08,0.9704452157020569,selected_images/202202142237019-ice.jpg
998,0.08,0.942841112613678,selected_images/2022021422370410-ice.jpg
999,0.08,0.9807501435279846,selected_images/2022021422370418-ice.jpg
1000,0.08,0.4637065827846527,selected_images/2022021422370419-ice.jpg
1001,0.08,0.9905875325202942,selected_images/202202142237053-ice.jpg
1002,0.08,0.9923070073127747,selected_images/202202142237054-ice.jpg
1003,0.08,0.9946712851524353,selected_images/202202142237057-ice.jpg
1004,0.08,0.7435392141342163,selected_images/2022021422370912-ice.jpg
1005,0.08,0.9936665892601013,selected_images/202202142237148-ice.jpg
1006,0.08,0.9561011791229248,selected_images/202202142237158-ice.jpg
1007,0.08,0.9891720414161682,selected_images/202202142237191-ice.jpg
1008,0.08,0.986702024936676,selected_images/2022021422372114-ice.jpg
1009,0.08,0.9702641367912292,selected_images/202202142237258-ice.jpg
1010,0.08,0.9769167304039001,selected_images/2022021422372710-ice.jpg
1011,0.08,0.988021194934845,selected_images/202202142237274-ice.jpg
1012,0.08,0.9743592739105225,selected_images/202202142237279-ice.jpg
1013,0.08,0.9988353848457336,selected_images/202202142237323-ice.jpg
1014,0.08,0.9973800778388977,selected_images/2022021422395317-ice.jpg
1015,0.08,0.9749574661254883,selected_images/2022021422395419-ice.jpg
1016,0.08,0.9767884016036987,selected_images/2022021422395617-ice.jpg
1017,0.08,0.9772840142250061,selected_images/202202142239579-ice.jpg
1018,0.08,0.9807111620903015,selected_images/2022021422400014-ice.jpg
1019,0.08,0.9909718036651611,selected_images/2022021422400016-ice.jpg
1020,0.92,0.37662437558174133,selected_images/202202142240033-ice.jpg
1021,0.08,0.9926576018333435,selected_images/202202142240087-ice.jpg
1022,0.08,0.9909366965293884,selected_images/2022021422400919-ice.jpg
1023,0.08,0.4389432668685913,selected_images/2022021422401212-ice.jpg
1024,0.08,0.9258567094802856,selected_images/202202142240123-ice.jpg
1025,0.08,0.9396694898605347,selected_images/2022021422401414-ice.jpg
1026,0.08,0.8954276442527771,selected_images/202202142240155-ice.jpg
1027,0.08,0.3823172152042389,selected_images/202202142240175-ice.jpg
1028,0.08,0.9906653165817261,selected_images/2022021422402814-ice.jpg
1029,1.0,0.7246792316436768,selected_images/202202142240285-ice.jpg
1030,0.08,0.901294469833374,selected_images/2022021422403119-ice.jpg
1031,0.08,0.9861800074577332,selected_images/202202142240378-ice.jpg
1032,0.08,0.9971201419830322,selected_images/202202142240411-ice.jpg
1033,0.08,0.9413424134254456,selected_images/2022021422404311-ice.jpg
1034,0.08,0.9947956204414368,selected_images/2022021422404313-ice.jpg
1035,0.08,0.9963924288749695,selected_images/202202142240434-ice.jpg
1036,0.08,0.9851691722869873,selected_images/202202142240438-ice.jpg
1037,0.08,0.9395559430122375,selected_images/202202142240442-ice.jpg
1038,0.08,0.9899501800537109,selected_images/202202142240448-ice.jpg
1039,0.08,0.9894410371780396,selected_images/2022021422404611-ice.jpg
1040,0.08,0.9659217000007629,selected_images/2022021422404918-ice.jpg
1041,0.08,0.988534152507782,selected_images/2022021422405511-ice.jpg
1042,0.08,0.9971950054168701,selected_images/202202142240558-ice.jpg
1043,0.08,0.9069873690605164,selected_images/202202142241011-ice.jpg
